"date","musica","popul","cifra","tom","autor"
"1","1999-01-01"," dona ivone lara acreditar ",37,"D","D","dona ivone lara"
"2","1999-01-01"," dona ivone lara acreditar ",37,"D7","D","dona ivone lara"
"3","1999-01-01"," dona ivone lara acreditar ",37,"G","D","dona ivone lara"
"4","1999-01-01"," dona ivone lara acreditar ",37,"B7","D","dona ivone lara"
"5","1999-01-01"," dona ivone lara acreditar ",37,"Em","D","dona ivone lara"
"6","1999-01-01"," dona ivone lara acreditar ",37,"F#7","D","dona ivone lara"
"7","1999-01-01"," dona ivone lara acreditar ",37,"Bm","D","dona ivone lara"
"8","1999-01-01"," dona ivone lara acreditar ",37,"B7","D","dona ivone lara"
"9","1999-01-01"," dona ivone lara acreditar ",37,"Em","D","dona ivone lara"
"10","1999-01-01"," dona ivone lara acreditar ",37,"A7","D","dona ivone lara"
"11","1999-01-01"," dona ivone lara acreditar ",37,"D","D","dona ivone lara"
"12","1999-01-01"," dona ivone lara acreditar ",37,"F°","D","dona ivone lara"
"13","1999-01-01"," dona ivone lara acreditar ",37,"Em","D","dona ivone lara"
"14","1999-01-01"," dona ivone lara acreditar ",37,"A7","D","dona ivone lara"
"15","1999-01-01"," dona ivone lara acreditar ",37,"D","D","dona ivone lara"
"16","1999-01-01"," dona ivone lara acreditar ",37,"B7","D","dona ivone lara"
"17","1999-01-01"," dona ivone lara acreditar ",37,"Em","D","dona ivone lara"
"18","1999-01-01"," dona ivone lara acreditar ",37,"A7","D","dona ivone lara"
"19","1999-01-01"," dona ivone lara acreditar ",37,"D","D","dona ivone lara"
"20","1999-01-01"," dona ivone lara acreditar ",37,"F#7","D","dona ivone lara"
"21","1999-01-01"," dona ivone lara acreditar ",37,"Bm","D","dona ivone lara"
"22","1999-01-01"," dona ivone lara acreditar ",37,"E7","D","dona ivone lara"
"23","1999-01-01"," dona ivone lara acreditar ",37,"A7","D","dona ivone lara"
"24","1999-01-01"," dona ivone lara acreditar ",37,"G","D","dona ivone lara"
"25","1999-01-01"," dona ivone lara acreditar ",37,"F°","D","dona ivone lara"
"26","1999-01-01"," dona ivone lara acreditar ",37,"D","D","dona ivone lara"
"27","1999-01-01"," dona ivone lara acreditar ",37,"B7","D","dona ivone lara"
"28","1999-01-01"," dona ivone lara acreditar ",37,"Em","D","dona ivone lara"
"29","1999-01-01"," dona ivone lara acreditar ",37,"A7","D","dona ivone lara"
"30","1999-01-01"," dona ivone lara acreditar ",37,"Am","D","dona ivone lara"
